TIME,CH1
-9.738e+02,-10.24
-9.736e+02,-10.24
-9.734e+02,-10.24
-9.732e+02,-10.24
-9.730e+02,-10.24
-9.728e+02,-10.24
-9.726e+02,-10.24
-9.724e+02,-10.24
-9.722e+02,-10.24
-9.720e+02,-10.24
-9.718e+02,-10.24
-9.716e+02,-10.24
-9.714e+02,-10.24
-9.712e+02,-10.24
-9.710e+02,-10.24
-9.708e+02,-10.24
-9.706e+02,-10.24
-9.704e+02,-10.24
-9.702e+02,-10.24
-9.700e+02,-10.24
-9.698e+02,-10.24
-9.696e+02,-10.24
-9.694e+02,-10.24
-9.692e+02,-10.24
-9.690e+02,-10.24
-9.688e+02,-10.24
-9.686e+02,-10.24
-9.684e+02,-10.24
-9.682e+02,-10.24
-9.680e+02,-10.24
-9.678e+02,-10.24
-9.676e+02,-10.24
-9.674e+02,-10.24
-9.672e+02,-10.24
-9.670e+02,-10.24
-9.668e+02,-10.24
-9.666e+02,-10.24
-9.664e+02,-10.24
-9.662e+02,-10.24
-9.660e+02,-10.24
-9.658e+02,-10.24
-9.656e+02,-10.24
-9.654e+02,-10.24
-9.652e+02,-10.24
-9.650e+02,-10.24
-9.648e+02,-10.24
-9.646e+02,-10.24
-9.644e+02,-10.24
-9.642e+02,-10.24
-9.640e+02,-10.24
-9.638e+02,-10.24
-9.636e+02,-10.24
-9.634e+02,-10.24
-9.632e+02,-10.24
-9.630e+02,-10.24
-9.628e+02,-10.24
-9.626e+02,-10.24
-9.624e+02,-10.24
-9.622e+02,-10.24
-9.620e+02,-10.24
-9.618e+02,-10.24
-9.616e+02,-10.24
-9.614e+02,-10.24
-9.612e+02,-10.24
-9.610e+02,-10.24
-9.608e+02,-10.24
-9.606e+02,-10.24
-9.604e+02,-10.24
-9.602e+02,-10.24
-9.600e+02,-10.24
-9.598e+02,-10.24
-9.596e+02,-10.24
-9.594e+02,-10.24
-9.592e+02,-10.24
-9.590e+02,-10.24
-9.588e+02,-10.24
-9.586e+02,-10.24
-9.584e+02,-10.24
-9.582e+02,-10.24
-9.580e+02,-10.24
-9.578e+02,-10.24
-9.576e+02,-10.24
-9.574e+02,-10.24
-9.572e+02,-10.24
-9.570e+02,-10.24
-9.568e+02,-10.24
-9.566e+02,-10.24
-9.564e+02,-10.24
-9.562e+02,-10.24
-9.560e+02,-10.24
-9.558e+02,-10.24
-9.556e+02,-10.24
-9.554e+02,-10.24
-9.552e+02,-10.24
-9.550e+02,-10.24
-9.548e+02,-10.24
-9.546e+02,-10.24
-9.544e+02,-10.24
-9.542e+02,-10.24
-9.540e+02,-10.24
-9.538e+02,-10.24
-9.536e+02,-10.24
-9.534e+02,-10.24
-9.532e+02,-10.24
-9.530e+02,-10.24
-9.528e+02,-10.24
-9.526e+02,-10.24
-9.524e+02,-10.24
-9.522e+02,-10.24
-9.520e+02,-10.24
-9.518e+02,-10.24
-9.516e+02,-10.24
-9.514e+02,-10.24
-9.512e+02,-10.24
-9.510e+02,-10.24
-9.508e+02,-10.24
-9.506e+02,-10.24
-9.504e+02,-10.24
-9.502e+02,-10.24
-9.500e+02,-10.24
-9.498e+02,-10.24
-9.496e+02,-10.24
-9.494e+02,-10.24
-9.492e+02,-10.24
-9.490e+02,-10.24
-9.488e+02,-10.24
-9.486e+02,-10.24
-9.484e+02,-10.24
-9.482e+02,-10.24
-9.480e+02,-10.24
-9.478e+02,-10.24
-9.476e+02,-10.24
-9.474e+02,-10.24
-9.472e+02,-10.24
-9.470e+02,-10.24
-9.468e+02,-10.24
-9.466e+02,-10.24
-9.464e+02,-10.24
-9.462e+02,-10.24
-9.460e+02,-10.24
-9.458e+02,-10.24
-9.456e+02,-10.24
-9.454e+02,-10.24
-9.452e+02,-10.24
-9.450e+02,-10.24
-9.448e+02,-10.24
-9.446e+02,-10.24
-9.444e+02,-10.24
-9.442e+02,-10.24
-9.440e+02,-10.24
-9.438e+02,-10.24
-9.436e+02,-10.24
-9.434e+02,-10.24
-9.432e+02,-10.24
-9.430e+02,-10.24
-9.428e+02,-10.24
-9.426e+02,-10.24
-9.424e+02,-10.24
-9.422e+02,-10.24
-9.420e+02,-10.24
-9.418e+02,-10.24
-9.416e+02,-10.24
-9.414e+02,-10.24
-9.412e+02,-10.24
-9.410e+02,-10.24
-9.408e+02,-10.24
-9.406e+02,-10.24
-9.404e+02,-10.24
-9.402e+02,-10.24
-9.400e+02,-10.24
-9.398e+02,-10.24
-9.396e+02,-10.24
-9.394e+02,-10.24
-9.392e+02,-10.24
-9.390e+02,-10.24
-9.388e+02,-10.24
-9.386e+02,-10.24
-9.384e+02,-10.24
-9.382e+02,-10.24
-9.380e+02,-10.24
-9.378e+02,-10.24
-9.376e+02,-10.24
-9.374e+02,-10.24
-9.372e+02,-10.24
-9.370e+02,-10.24
-9.368e+02,-10.24
-9.366e+02,-10.24
-9.364e+02,-10.24
-9.362e+02,-10.24
-9.360e+02,-10.24
-9.358e+02,-10.24
-9.356e+02,-10.24
-9.354e+02,-10.24
-9.352e+02,-10.24
-9.350e+02,-10.24
-9.348e+02,-10.24
-9.346e+02,-10.24
-9.344e+02,-10.24
-9.342e+02,-10.24
-9.340e+02,-10.24
-9.338e+02,-10.24
-9.336e+02,-10.24
-9.334e+02,-10.24
-9.332e+02,-10.24
-9.330e+02,-10.24
-9.328e+02,-10.24
-9.326e+02,-10.24
-9.324e+02,-10.24
-9.322e+02,-10.24
-9.320e+02,-10.24
-9.318e+02,-10.24
-9.316e+02,-10.24
-9.314e+02,-10.24
-9.312e+02,-10.24
-9.310e+02,-10.24
-9.308e+02,-10.24
-9.306e+02,-10.24
-9.304e+02,-10.24
-9.302e+02,-10.24
-9.300e+02,-10.24
-9.298e+02,-10.24
-9.296e+02,-10.24
-9.294e+02,-10.24
-9.292e+02,-10.24
-9.290e+02,-10.24
-9.288e+02,-10.24
-9.286e+02,-10.24
-9.284e+02,-10.24
-9.282e+02,-10.24
-9.280e+02,-10.24
-9.278e+02,-10.24
-9.276e+02,-10.24
-9.274e+02,-10.24
-9.272e+02,-10.24
-9.270e+02,-10.24
-9.268e+02,-10.24
-9.266e+02,-10.24
-9.264e+02,-10.24
-9.262e+02,-10.24
-9.260e+02,-10.24
-9.258e+02,-10.24
-9.256e+02,-10.24
-9.254e+02,-10.24
-9.252e+02,-10.24
-9.250e+02,-10.24
-9.248e+02,-10.24
-9.246e+02,-10.24
-9.244e+02,-10.24
-9.242e+02,-10.24
-9.240e+02,-10.24
-9.238e+02,-10.24
-9.236e+02,-10.24
-9.234e+02,-10.24
-9.232e+02,-10.24
-9.230e+02,-10.24
-9.228e+02,-10.24
-9.226e+02,-10.24
-9.224e+02,-10.24
-9.222e+02,-10.24
-9.220e+02,-10.24
-9.218e+02,-10.24
-9.216e+02,-10.24
-9.214e+02,-10.24
-9.212e+02,-10.24
-9.210e+02,-10.24
-9.208e+02,-10.24
-9.206e+02,-10.24
-9.204e+02,-10.24
-9.202e+02,-10.24
-9.200e+02,-10.24
-9.198e+02,-10.24
-9.196e+02,-10.24
-9.194e+02,-10.24
-9.192e+02,-10.24
-9.190e+02,-10.24
-9.188e+02,-10.24
-9.186e+02,-10.24
-9.184e+02,-10.24
-9.182e+02,-10.24
-9.180e+02,-10.24
-9.178e+02,-10.24
-9.176e+02,-10.24
-9.174e+02,-10.24
-9.172e+02,-10.24
-9.170e+02,-10.24
-9.168e+02,-10.24
-9.166e+02,-10.24
-9.164e+02,-10.24
-9.162e+02,-10.24
-9.160e+02,-10.24
-9.158e+02,-10.24
-9.156e+02,-10.24
-9.154e+02,-10.24
-9.152e+02,-10.24
-9.150e+02,-10.24
-9.148e+02,-10.24
-9.146e+02,-10.24
-9.144e+02,-10.24
-9.142e+02,-10.24
-9.140e+02,-10.24
-9.138e+02,-10.24
-9.136e+02,-10.24
-9.134e+02,-10.24
-9.132e+02,-10.24
-9.130e+02,-10.24
-9.128e+02,-10.24
-9.126e+02,-10.24
-9.124e+02,-10.24
-9.122e+02,-10.24
-9.120e+02,-10.24
-9.118e+02,-10.24
-9.116e+02,-10.24
-9.114e+02,-10.24
-9.112e+02,-10.24
-9.110e+02,-10.24
-9.108e+02,-10.24
-9.106e+02,-10.24
-9.104e+02,-10.24
-9.102e+02,-10.24
-9.100e+02,-10.24
-9.098e+02,-10.24
-9.096e+02,-10.24
-9.094e+02,-10.24
-9.092e+02,-10.24
-9.090e+02,-10.24
-9.088e+02,-10.24
-9.086e+02,-10.24
-9.084e+02,-10.24
-9.082e+02,-10.24
-9.080e+02,-10.24
-9.078e+02,-10.24
-9.076e+02,-10.24
-9.074e+02,-10.24
-9.072e+02,-10.24
-9.070e+02,-10.24
-9.068e+02,-10.24
-9.066e+02,-10.24
-9.064e+02,-10.24
-9.062e+02,-10.24
-9.060e+02,-10.24
-9.058e+02,-10.24
-9.056e+02,-10.24
-9.054e+02,-10.24
-9.052e+02,-10.24
-9.050e+02,-10.24
-9.048e+02,-10.24
-9.046e+02,-10.24
-9.044e+02,-10.24
-9.042e+02,-10.24
-9.040e+02,-10.24
-9.038e+02,-10.24
-9.036e+02,-10.24
-9.034e+02,-10.24
-9.032e+02,-10.24
-9.030e+02,-10.24
-9.028e+02,-10.24
-9.026e+02,-10.24
-9.024e+02,-10.24
-9.022e+02,-10.24
-9.020e+02,-10.24
-9.018e+02,-10.24
-9.016e+02,-10.24
-9.014e+02,-10.24
-9.012e+02,-10.24
-9.010e+02,-10.24
-9.008e+02,-10.24
-9.006e+02,-10.24
-9.004e+02,-10.24
-9.002e+02,-10.24
-9.000e+02,-10.24
-8.998e+02,-10.24
-8.996e+02,-10.24
-8.994e+02,-10.24
-8.992e+02,-10.24
-8.990e+02,-10.24
-8.988e+02,-10.24
-8.986e+02,-10.24
-8.984e+02,-10.24
-8.982e+02,-10.24
-8.980e+02,-10.24
-8.978e+02,-10.24
-8.976e+02,-10.24
-8.974e+02,-10.24
-8.972e+02,-10.24
-8.970e+02,-10.24
-8.968e+02,-10.24
-8.966e+02,-10.24
-8.964e+02,-10.24
-8.962e+02,-10.24
-8.960e+02,-10.24
-8.958e+02,-10.24
-8.956e+02,-10.24
-8.954e+02,-10.24
-8.952e+02,-10.24
-8.950e+02,-10.24
-8.948e+02,-10.24
-8.946e+02,-10.24
-8.944e+02,-10.24
-8.942e+02,-10.24
-8.940e+02,-10.24
-8.938e+02,-10.24
-8.936e+02,-10.24
-8.934e+02,-10.24
-8.932e+02,-10.24
-8.930e+02,-10.24
-8.928e+02,-10.24
-8.926e+02,-10.24
-8.924e+02,-10.24
-8.922e+02,-10.24
-8.920e+02,-10.24
-8.918e+02,-10.24
-8.916e+02,-10.24
-8.914e+02,-10.24
-8.912e+02,-10.24
-8.910e+02,-10.24
-8.908e+02,-10.24
-8.906e+02,-10.24
-8.904e+02,-10.24
-8.902e+02,-10.24
-8.900e+02,-10.24
-8.898e+02,-10.24
-8.896e+02,-10.24
-8.894e+02,-10.24
-8.892e+02,-10.24
-8.890e+02,-10.24
-8.888e+02,-10.24
-8.886e+02,-10.24
-8.884e+02,-10.24
-8.882e+02,-10.24
-8.880e+02,-10.24
-8.878e+02,-10.24
-8.876e+02,-10.24
-8.874e+02,-10.24
-8.872e+02,-10.24
-8.870e+02,-10.24
-8.868e+02,-10.24
-8.866e+02,-10.24
-8.864e+02,-10.24
-8.862e+02,-10.24
-8.860e+02,-10.24
-8.858e+02,-10.24
-8.856e+02,-10.24
-8.854e+02,-10.24
-8.852e+02,-10.24
-8.850e+02,-10.24
-8.848e+02,-10.24
-8.846e+02,-10.24
-8.844e+02,-10.24
-8.842e+02,-10.24
-8.840e+02,-10.24
-8.838e+02,-10.24
-8.836e+02,-10.24
-8.834e+02,-10.24
-8.832e+02,-10.24
-8.830e+02,-10.24
-8.828e+02,-10.24
-8.826e+02,-10.24
-8.824e+02,-10.24
-8.822e+02,-10.24
-8.820e+02,-10.24
-8.818e+02,-10.24
-8.816e+02,-10.24
-8.814e+02,-10.24
-8.812e+02,-10.24
-8.810e+02,-10.24
-8.808e+02,-10.24
-8.806e+02,-10.24
-8.804e+02,-10.24
-8.802e+02,-10.24
-8.800e+02,-10.24
-8.798e+02,-10.24
-8.796e+02,-10.24
-8.794e+02,-10.24
-8.792e+02,-10.24
-8.790e+02,-10.24
-8.788e+02,-10.24
-8.786e+02,-10.24
-8.784e+02,-10.24
-8.782e+02,-10.24
-8.780e+02,-10.24
-8.778e+02,-10.24
-8.776e+02,-10.24
-8.774e+02,-10.24
-8.772e+02,-10.24
-8.770e+02,-10.24
-8.768e+02,-10.24
-8.766e+02,-10.24
-8.764e+02,-10.24
-8.762e+02,-10.24
-8.760e+02,-10.24
-8.758e+02,-10.24
-8.756e+02,-10.24
-8.754e+02,-10.24
-8.752e+02,-10.24
-8.750e+02,-10.24
-8.748e+02,-10.24
-8.746e+02,-10.24
-8.744e+02,-10.24
-8.742e+02,-10.24
-8.740e+02,-10.24
-8.738e+02,-10.24
-8.736e+02,-10.24
-8.734e+02,-10.24
-8.732e+02,-10.24
-8.730e+02,-10.24
-8.728e+02,-10.24
-8.726e+02,-10.24
-8.724e+02,-10.24
-8.722e+02,-10.24
-8.720e+02,-10.24
-8.718e+02,-10.24
-8.716e+02,-10.24
-8.714e+02,-10.24
-8.712e+02,-10.24
-8.710e+02,-10.24
-8.708e+02,-10.24
-8.706e+02,-10.24
-8.704e+02,-10.24
-8.702e+02,-10.24
-8.700e+02,-10.24
-8.698e+02,-10.24
-8.696e+02,-10.24
-8.694e+02,-10.24
-8.692e+02,-10.24
-8.690e+02,-10.24
-8.688e+02,-10.24
-8.686e+02,-10.24
-8.684e+02,-10.24
-8.682e+02,-10.24
-8.680e+02,-10.24
-8.678e+02,-10.24
-8.676e+02,-10.24
-8.674e+02,-10.24
-8.672e+02,-10.24
-8.670e+02,-10.24
-8.668e+02,-10.24
-8.666e+02,-10.24
-8.664e+02,-10.24
-8.662e+02,-10.24
-8.660e+02,-10.24
-8.658e+02,-10.24
-8.656e+02,-10.24
-8.654e+02,-10.24
-8.652e+02,-10.24
-8.650e+02,-10.24
-8.648e+02,-10.24
-8.646e+02,-10.24
-8.644e+02,-10.24
-8.642e+02,-10.24
-8.640e+02,-10.24
-8.638e+02,-10.24
-8.636e+02,-10.24
-8.634e+02,-10.24
-8.632e+02,-10.24
-8.630e+02,-10.24
-8.628e+02,-10.24
-8.626e+02,-10.24
-8.624e+02,-10.24
-8.622e+02,-10.24
-8.620e+02,-10.24
-8.618e+02,-10.24
-8.616e+02,-10.24
-8.614e+02,-10.24
-8.612e+02,-10.24
-8.610e+02,-10.24
-8.608e+02,-10.24
-8.606e+02,-10.24
-8.604e+02,-10.24
-8.602e+02,-10.24
-8.600e+02,-10.24
-8.598e+02,-10.24
-8.596e+02,-10.24
-8.594e+02,-10.24
-8.592e+02,-10.24
-8.590e+02,-10.24
-8.588e+02,-10.24
-8.586e+02,-10.24
-8.584e+02,-10.24
-8.582e+02,-10.24
-8.580e+02,-10.24
-8.578e+02,-10.24
-8.576e+02,-10.24
-8.574e+02,-10.24
-8.572e+02,-10.24
-8.570e+02,-10.24
-8.568e+02,-10.24
-8.566e+02,-10.24
-8.564e+02,-10.24
-8.562e+02,-10.24
-8.560e+02,-10.24
-8.558e+02,-10.24
-8.556e+02,-10.24
-8.554e+02,-10.24
-8.552e+02,-10.24
-8.550e+02,-10.24
-8.548e+02,-10.24
-8.546e+02,-10.24
-8.544e+02,-10.24
-8.542e+02,-10.24
-8.540e+02,-10.24
-8.538e+02,-10.24
-8.536e+02,-10.24
-8.534e+02,-10.24
-8.532e+02,-10.24
-8.530e+02,-10.24
-8.528e+02,-10.24
-8.526e+02,-10.24
-8.524e+02,-10.24
-8.522e+02,-10.24
-8.520e+02,-10.24
-8.518e+02,-10.24
-8.516e+02,-10.24
-8.514e+02,-10.24
-8.512e+02,-10.24
-8.510e+02,-10.24
-8.508e+02,-10.24
-8.506e+02,-10.24
-8.504e+02,-10.24
-8.502e+02,-10.24
-8.500e+02,-10.24
-8.498e+02,-10.24
-8.496e+02,-10.24
-8.494e+02,-10.24
-8.492e+02,-10.24
-8.490e+02,-10.24
-8.488e+02,-10.24
-8.486e+02,-10.24
-8.484e+02,-10.24
-8.482e+02,-10.24
-8.480e+02,-10.24
-8.478e+02,-10.24
-8.476e+02,-10.24
-8.474e+02,-10.24
-8.472e+02,-10.24
-8.470e+02,-10.24
-8.468e+02,-10.24
-8.466e+02,-10.24
-8.464e+02,-10.24
-8.462e+02,-10.24
-8.460e+02,-10.24
-8.458e+02,-10.24
-8.456e+02,-10.24
-8.454e+02,-10.24
-8.452e+02,-10.24
-8.450e+02,-10.24
-8.448e+02,-10.24
-8.446e+02,-10.24
-8.444e+02,-10.24
-8.442e+02,-10.24
-8.440e+02,-10.24
-8.438e+02,-10.24
-8.436e+02,-10.24
-8.434e+02,-10.24
-8.432e+02,-10.24
-8.430e+02,-10.24
-8.428e+02,-10.24
-8.426e+02,-10.24
-8.424e+02,-10.24
-8.422e+02,-10.24
-8.420e+02,-10.24
-8.418e+02,-10.24
-8.416e+02,-10.24
-8.414e+02,-10.24
-8.412e+02,-10.24
-8.410e+02,-10.24
-8.408e+02,-10.24
-8.406e+02,-10.24
-8.404e+02,-10.24
-8.402e+02,-10.24
-8.400e+02,-10.24
-8.398e+02,-10.24
-8.396e+02,-10.24
-8.394e+02,-10.24
-8.392e+02,-10.24
-8.390e+02,-10.24
-8.388e+02,-10.24
-8.386e+02,-10.24
-8.384e+02,-10.24
-8.382e+02,-10.24
-8.380e+02,-10.24
-8.378e+02,-10.24
-8.376e+02,-10.24
-8.374e+02,-10.24
-8.372e+02,-10.24
-8.370e+02,-10.24
-8.368e+02,-10.24
-8.366e+02,-10.24
-8.364e+02,-10.24
-8.362e+02,-10.24
-8.360e+02,-10.24
-8.358e+02,-10.24
-8.356e+02,-10.24
-8.354e+02,-10.24
-8.352e+02,-10.24
-8.350e+02,-10.24
-8.348e+02,-10.24
-8.346e+02,-10.24
-8.344e+02,-10.24
-8.342e+02,-10.24
-8.340e+02,-10.24
-8.338e+02,-10.24
-8.336e+02,-10.24
-8.334e+02,-10.24
-8.332e+02,-10.24
-8.330e+02,-10.24
-8.328e+02,-10.24
-8.326e+02,-10.24
-8.324e+02,-10.24
-8.322e+02,-10.24
-8.320e+02,-10.24
-8.318e+02,-10.24
-8.316e+02,-10.24
-8.314e+02,-10.24
-8.312e+02,-10.24
-8.310e+02,-10.24
-8.308e+02,-10.24
-8.306e+02,-10.24
-8.304e+02,-10.24
-8.302e+02,-10.24
-8.300e+02,-10.24
-8.298e+02,-10.24
-8.296e+02,-10.24
-8.294e+02,-10.24
-8.292e+02,-10.24
-8.290e+02,-10.24
-8.288e+02,-10.24
-8.286e+02,-10.24
-8.284e+02,-10.24
-8.282e+02,-10.24
-8.280e+02,-10.24
-8.278e+02,-10.24
-8.276e+02,-10.24
-8.274e+02,-10.24
-8.272e+02,-10.24
-8.270e+02,-10.24
-8.268e+02,-10.24
-8.266e+02,-10.24
-8.264e+02,-10.24
-8.262e+02,-10.24
-8.260e+02,-10.24
-8.258e+02,-10.24
-8.256e+02,-10.24
-8.254e+02,-10.24
-8.252e+02,-10.24
-8.250e+02,-10.24
-8.248e+02,-10.24
-8.246e+02,-10.24
-8.244e+02,-10.24
-8.242e+02,-10.24
-8.240e+02,-10.24
-8.238e+02,-10.24
-8.236e+02,-10.24
-8.234e+02,-10.24
-8.232e+02,-10.24
-8.230e+02,-10.24
-8.228e+02,-10.24
-8.226e+02,-10.24
-8.224e+02,-10.24
-8.222e+02,-10.24
-8.220e+02,-10.24
-8.218e+02,-10.24
-8.216e+02,-10.24
-8.214e+02,-10.24
-8.212e+02,-10.24
-8.210e+02,-10.24
-8.208e+02,-10.24
-8.206e+02,-10.24
-8.204e+02,-10.24
-8.202e+02,-10.24
-8.200e+02,-10.24
-8.198e+02,-10.24
-8.196e+02,-10.24
-8.194e+02,-10.24
-8.192e+02,-10.24
-8.190e+02,-10.24
-8.188e+02,-10.24
-8.186e+02,-10.24
-8.184e+02,-10.24
-8.182e+02,-10.24
-8.180e+02,-10.24
-8.178e+02,-10.24
-8.176e+02,-10.24
-8.174e+02,-10.24
-8.172e+02,-10.24
-8.170e+02,-10.24
-8.168e+02,-10.24
-8.166e+02,-10.24
-8.164e+02,-10.24
-8.162e+02,-10.24
-8.160e+02,-10.24
-8.158e+02,-10.24
-8.156e+02,-10.24
-8.154e+02,-10.24
-8.152e+02,-10.24
-8.150e+02,-10.24
-8.148e+02,-10.24
-8.146e+02,-10.24
-8.144e+02,-10.24
-8.142e+02,-10.24
-8.140e+02,-10.24
-8.138e+02,-10.24
-8.136e+02,-10.24
-8.134e+02,-10.24
-8.132e+02,-10.24
-8.130e+02,-10.24
-8.128e+02,-10.24
-8.126e+02,-10.24
-8.124e+02,-10.24
-8.122e+02,-10.24
-8.120e+02,-10.24
-8.118e+02,-10.24
-8.116e+02,-10.24
-8.114e+02,-10.24
-8.112e+02,-10.24
-8.110e+02,-10.24
-8.108e+02,-10.24
-8.106e+02,-10.24
-8.104e+02,-10.24
-8.102e+02,-10.24
-8.100e+02,-10.24
-8.098e+02,-10.24
-8.096e+02,-10.24
-8.094e+02,-10.24
-8.092e+02,-10.24
-8.090e+02,-10.24
-8.088e+02,-10.24
-8.086e+02,-10.24
-8.084e+02,-10.24
-8.082e+02,-10.24
-8.080e+02,-10.24
-8.078e+02,-10.24
-8.076e+02,-10.24
-8.074e+02,-10.24
-8.072e+02,-10.24
-8.070e+02,-10.24
-8.068e+02,-10.24
-8.066e+02,-10.24
-8.064e+02,-10.24
-8.062e+02,-10.24
-8.060e+02,-10.24
-8.058e+02,-10.24
-8.056e+02,-10.24
-8.054e+02,-10.24
-8.052e+02,-10.24
-8.050e+02,-10.24
-8.048e+02,-10.24
-8.046e+02,-10.24
-8.044e+02,-10.24
-8.042e+02,-10.24
-8.040e+02,-10.24
-8.038e+02,-10.24
-8.036e+02,-10.24
-8.034e+02,-10.24
-8.032e+02,-10.24
-8.030e+02,-10.24
-8.028e+02,-10.24
-8.026e+02,-10.24
-8.024e+02,-10.24
-8.022e+02,-10.24
-8.020e+02,-10.24
-8.018e+02,-10.24
-8.016e+02,-10.24
-8.014e+02,-10.24
-8.012e+02,-10.24
-8.010e+02,-10.24
-8.008e+02,-10.24
-8.006e+02,-10.24
-8.004e+02,-10.24
-8.002e+02,-10.24
-8.000e+02,-10.24
-7.998e+02,-10.24
-7.996e+02,-10.24
-7.994e+02,-10.24
-7.992e+02,-10.24
-7.990e+02,-10.24
-7.988e+02,-10.24
-7.986e+02,-10.24
-7.984e+02,-10.24
-7.982e+02,-10.24
-7.980e+02,-10.24
-7.978e+02,-10.24
-7.976e+02,-10.24
-7.974e+02,-10.24
-7.972e+02,-10.24
-7.970e+02,-10.24
-7.968e+02,-10.24
-7.966e+02,-10.24
-7.964e+02,-10.24
-7.962e+02,-10.24
-7.960e+02,-10.24
-7.958e+02,-10.24
-7.956e+02,-10.24
-7.954e+02,-10.24
-7.952e+02,-10.24
-7.950e+02,-10.24
-7.948e+02,-10.24
-7.946e+02,-10.24
-7.944e+02,-10.24
-7.942e+02,-10.24
-7.940e+02,-10.24
-7.938e+02,-10.24
-7.936e+02,-10.24
-7.934e+02,-10.24
-7.932e+02,-10.24
-7.930e+02,-10.24
-7.928e+02,-10.24
-7.926e+02,-10.24
-7.924e+02,-10.24
-7.922e+02,-10.24
-7.920e+02,-10.24
-7.918e+02,-10.24
-7.916e+02,-10.24
-7.914e+02,-10.24
-7.912e+02,-10.24
-7.910e+02,-10.24
-7.908e+02,-10.24
-7.906e+02,-10.24
-7.904e+02,-10.24
-7.902e+02,-10.24
-7.900e+02,-10.24
-7.898e+02,-10.24
-7.896e+02,-10.24
-7.894e+02,-10.24
-7.892e+02,-10.24
-7.890e+02,-10.24
-7.888e+02,-10.24
-7.886e+02,-10.24
-7.884e+02,-10.24
-7.882e+02,-10.24
-7.880e+02,-10.24
-7.878e+02,-10.24
-7.876e+02,-10.24
-7.874e+02,-10.24
-7.872e+02,-10.24
-7.870e+02,-10.24
-7.868e+02,-10.24
-7.866e+02,-10.24
-7.864e+02,-10.24
-7.862e+02,-10.24
-7.860e+02,-10.24
-7.858e+02,-10.24
-7.856e+02,-10.24
-7.854e+02,-10.24
-7.852e+02,-10.24
